Setup sorting test array at 0x300: [42  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
Loaded ROM: 3584 bytes
First instruction: 0xD2B1
Cycle 1: Executing 0xD2B1 at PC=0x200
Cycle 2: Executing 0x2F0F at PC=0x202
Cycle 3: Executing 0xD5EB at PC=0xF0F
Cycle 4: Executing 0x5DC0 at PC=0xF11
Cycle 5: Executing 0xA094 at PC=0xF15
Cycle 6: Executing 0x2649 at PC=0xF17
Cycle 7: Executing 0xC1A4 at PC=0x649
Cycle 8: Executing 0x3280 at PC=0x64B
Cycle 9: Executing 0x25CE at PC=0x64D
Cycle 10: Executing 0x2201 at PC=0x5CE
Cycle 11: Executing 0xB12F at PC=0x201
Cycle 12: Executing 0x0000 at PC=0x14F
Cycle 13: Executing 0x0000 at PC=0x151
Cycle 14: Executing 0x0000 at PC=0x153
Cycle 15: Executing 0x0000 at PC=0x155
Cycle 16: Executing 0x0000 at PC=0x157
Cycle 17: Executing 0x0000 at PC=0x159
Cycle 18: Executing 0x0000 at PC=0x15B
Cycle 19: Executing 0x0000 at PC=0x15D
Cycle 20: Executing 0x0000 at PC=0x15F
Cycle 21: Executing 0x0000 at PC=0x161
Cycle 22: Executing 0x0000 at PC=0x163
Cycle 23: Executing 0x0000 at PC=0x165
Cycle 24: Executing 0x0000 at PC=0x167
Cycle 25: Executing 0x0000 at PC=0x169
Cycle 26: Executing 0x0000 at PC=0x16B
Cycle 27: Executing 0x0000 at PC=0x16D
Cycle 28: Executing 0x0000 at PC=0x16F
Cycle 29: Executing 0x0000 at PC=0x171
Cycle 30: Executing 0x0000 at PC=0x173
Cycle 31: Executing 0x0000 at PC=0x175
Cycle 32: Executing 0x0000 at PC=0x177
Cycle 33: Executing 0x0000 at PC=0x179
Cycle 34: Executing 0x0000 at PC=0x17B
Cycle 35: Executing 0x0000 at PC=0x17D
Cycle 36: Executing 0x0000 at PC=0x17F
Cycle 37: Executing 0x0000 at PC=0x181
Cycle 38: Executing 0x0000 at PC=0x183
Cycle 39: Executing 0x0000 at PC=0x185
Cycle 40: Executing 0x0000 at PC=0x187
Cycle 41: Executing 0x0000 at PC=0x189
Cycle 42: Executing 0x0000 at PC=0x18B
Cycle 43: Executing 0x0000 at PC=0x18D
Cycle 44: Executing 0x0000 at PC=0x18F
Cycle 45: Executing 0x0000 at PC=0x191
Cycle 46: Executing 0x0000 at PC=0x193
Cycle 47: Executing 0x0000 at PC=0x195
Cycle 48: Executing 0x0000 at PC=0x197
Cycle 49: Executing 0x0000 at PC=0x199
Cycle 50: Executing 0x0000 at PC=0x19B
Cycle 51: Executing 0x0000 at PC=0x19D
Cycle 52: Executing 0x0000 at PC=0x19F
Cycle 53: Executing 0x0000 at PC=0x1A1
